"Date","Time","Test Total Time",,
03/05/15,16:35:38,(hh:mm:ss): 9:17:10,,
,,,,
"Rated Capacity","Tested Capacity",,,
5.00 Ah,4.64 Ah,,,
,,,,
"Cells","Battery Type","Battery Weight",,
2,Li-ion,1.000 kg,,
,,,,
Internal Resistance,,,,
1.88,,,,
,,,,
"Test Current","Graph Type",,,
0.500 Amps,AmpHrs,,,
,,,,
"Test","Time","Voltage","Current","Temp (C)"
"Artoo pack 4 cell .5amp discharge",4674,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4675,7.66,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4676,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4677,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4678,7.66,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4679,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4680,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4681,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4682,7.66,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4683,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4684,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4685,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4686,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4687,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4688,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4689,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4690,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4691,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4692,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4693,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4694,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4695,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4696,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4697,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4698,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4699,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4700,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4701,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4702,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4703,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4704,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4705,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4706,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4707,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4708,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4709,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4710,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4711,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4712,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4713,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4714,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4715,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4716,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4717,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4718,7.66,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4719,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4720,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4721,7.66,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4722,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4723,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4724,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4725,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4726,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4727,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4728,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4729,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4730,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4731,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4732,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4733,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4734,7.66,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4735,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4736,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4737,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4738,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4739,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4740,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4741,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4742,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4743,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4744,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4745,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4746,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4747,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4748,7.66,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4749,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4750,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4751,7.66,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4752,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4753,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4754,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4755,7.66,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4756,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4757,7.66,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4758,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4759,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4760,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4761,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4762,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4763,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4764,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4765,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4766,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4767,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4768,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4769,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4770,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4771,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4772,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4773,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4774,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4775,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4776,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4777,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4778,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4779,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4780,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4781,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4782,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4783,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4784,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4785,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4786,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4787,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4788,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4789,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4790,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4791,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4792,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4793,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4794,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4795,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4796,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4797,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4798,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4799,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4800,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4801,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4802,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4803,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4804,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4805,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4806,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4807,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4808,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4809,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4810,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4811,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4812,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4813,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4814,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4815,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4816,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4817,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4818,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4819,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4820,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4821,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4822,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4823,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4824,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4825,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4826,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4827,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4828,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4829,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4830,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4831,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4832,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4833,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4834,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4835,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4836,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4837,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4838,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4839,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4840,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4841,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4842,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4843,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4844,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4845,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4846,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4847,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4848,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4849,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4850,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4851,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4852,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4853,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4854,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4855,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4856,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4857,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4858,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4859,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4860,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4861,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4862,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4863,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4864,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4865,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4866,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4867,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4868,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4869,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4870,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4871,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4872,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4873,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4874,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4875,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4876,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4877,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4878,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4879,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4880,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4881,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4882,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4883,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4884,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4885,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4886,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4887,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4888,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4889,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4890,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4891,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4892,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4893,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4894,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4895,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4896,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4897,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4898,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4899,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4900,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4901,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4902,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4903,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4904,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4905,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4906,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4907,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4908,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4909,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4910,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4911,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4912,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4913,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4914,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4915,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4916,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4917,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4918,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4919,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4920,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4921,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4922,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4923,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4924,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4925,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4926,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4927,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4928,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4929,7.65,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4930,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4931,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4932,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4933,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4934,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4935,7.64,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4936,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4937,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4938,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4939,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4940,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4941,7.65,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4942,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4943,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4944,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4945,7.65,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4946,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4947,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4948,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4949,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4950,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4951,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4952,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4953,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4954,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4955,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4956,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4957,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4958,7.64,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4959,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4960,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4961,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4962,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4963,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4964,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4965,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4966,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4967,7.64,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4968,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4969,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4970,7.64,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4971,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4972,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4973,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4974,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4975,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4976,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4977,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4978,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4979,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4980,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4981,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4982,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4983,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4984,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4985,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4986,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4987,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4988,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4989,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4990,7.64,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4991,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4992,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4993,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4994,7.64,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4995,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4996,7.64,0.498,0.00
"Artoo pack 4 cell .5amp discharge",4997,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",4998,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",4999,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5000,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5001,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5002,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5003,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5004,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5005,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5006,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5007,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5008,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5009,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5010,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5011,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5012,7.64,0.498,0.00
"Artoo pack 4 cell .5amp discharge",5013,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5014,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5015,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5016,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5017,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5018,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5019,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5020,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5021,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5022,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5023,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5024,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5025,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5026,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5027,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5028,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5029,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5030,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5031,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5032,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5033,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5034,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5035,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5036,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5037,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5038,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5039,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5040,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5041,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5042,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5043,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5044,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5045,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5046,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5047,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5048,7.64,0.498,0.00
"Artoo pack 4 cell .5amp discharge",5049,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5050,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5051,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5052,7.64,0.498,0.00
"Artoo pack 4 cell .5amp discharge",5053,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5054,7.64,0.499,0.00
"Artoo pack 4 cell .5amp discharge",5055,7.64,0.501,0.00
"Artoo pack 4 cell .5amp discharge",5056,7.64,0.501,0.00
