Test,Time,Voltage,Current,Temp (C)
2S1P 122mA discharge,18189,7.7,0.122,0
2S1P 122mA discharge,18190,7.7,0.124,0
2S1P 122mA discharge,18191,7.7,0.122,0
2S1P 122mA discharge,18192,7.7,0.122,0
2S1P 122mA discharge,18193,7.7,0.122,0
2S1P 122mA discharge,18194,7.7,0.122,0
2S1P 122mA discharge,18195,7.7,0.124,0
2S1P 122mA discharge,18196,7.7,0.12,0
2S1P 122mA discharge,18197,7.7,0.122,0
2S1P 122mA discharge,18198,7.7,0.122,0
2S1P 122mA discharge,18199,7.7,0.122,0
2S1P 122mA discharge,18200,7.7,0.122,0
2S1P 122mA discharge,18201,7.7,0.124,0
2S1P 122mA discharge,18202,7.7,0.122,0
2S1P 122mA discharge,18203,7.7,0.122,0
2S1P 122mA discharge,18204,7.7,0.124,0
2S1P 122mA discharge,18205,7.7,0.124,0
2S1P 122mA discharge,18206,7.7,0.12,0
2S1P 122mA discharge,18207,7.7,0.122,0
2S1P 122mA discharge,18208,7.7,0.122,0
2S1P 122mA discharge,18209,7.7,0.122,0
2S1P 122mA discharge,18210,7.7,0.122,0
2S1P 122mA discharge,18211,7.7,0.12,0
2S1P 122mA discharge,18212,7.7,0.122,0
2S1P 122mA discharge,18213,7.7,0.122,0
2S1P 122mA discharge,18214,7.7,0.122,0
2S1P 122mA discharge,18215,7.7,0.124,0
2S1P 122mA discharge,18216,7.7,0.12,0
2S1P 122mA discharge,18217,7.7,0.122,0
2S1P 122mA discharge,18218,7.7,0.124,0
2S1P 122mA discharge,18219,7.7,0.124,0
2S1P 122mA discharge,18220,7.7,0.122,0
2S1P 122mA discharge,18221,7.7,0.12,0
2S1P 122mA discharge,18222,7.7,0.122,0
2S1P 122mA discharge,18223,7.7,0.122,0
2S1P 122mA discharge,18224,7.7,0.124,0
2S1P 122mA discharge,18225,7.7,0.122,0
2S1P 122mA discharge,18226,7.7,0.12,0
2S1P 122mA discharge,18227,7.7,0.122,0
2S1P 122mA discharge,18228,7.7,0.122,0
2S1P 122mA discharge,18229,7.7,0.124,0
2S1P 122mA discharge,18230,7.7,0.124,0
2S1P 122mA discharge,18231,7.7,0.12,0
2S1P 122mA discharge,18232,7.7,0.122,0
2S1P 122mA discharge,18233,7.7,0.124,0
2S1P 122mA discharge,18234,7.7,0.122,0
2S1P 122mA discharge,18235,7.7,0.122,0
2S1P 122mA discharge,18236,7.7,0.12,0
2S1P 122mA discharge,18237,7.7,0.122,0
2S1P 122mA discharge,18238,7.7,0.122,0
2S1P 122mA discharge,18239,7.7,0.122,0
2S1P 122mA discharge,18240,7.7,0.122,0
2S1P 122mA discharge,18241,7.7,0.12,0
2S1P 122mA discharge,18242,7.7,0.122,0
2S1P 122mA discharge,18243,7.7,0.122,0
2S1P 122mA discharge,18244,7.7,0.124,0
2S1P 122mA discharge,18245,7.7,0.122,0
2S1P 122mA discharge,18246,7.7,0.12,0
2S1P 122mA discharge,18247,7.7,0.124,0
2S1P 122mA discharge,18248,7.7,0.124,0
2S1P 122mA discharge,18249,7.7,0.122,0
2S1P 122mA discharge,18250,7.7,0.122,0
2S1P 122mA discharge,18251,7.7,0.12,0
2S1P 122mA discharge,18252,7.7,0.122,0
2S1P 122mA discharge,18253,7.7,0.124,0
2S1P 122mA discharge,18254,7.7,0.122,0
2S1P 122mA discharge,18255,7.7,0.122,0
2S1P 122mA discharge,18256,7.7,0.122,0
2S1P 122mA discharge,18257,7.7,0.12,0
2S1P 122mA discharge,18258,7.7,0.124,0
2S1P 122mA discharge,18259,7.7,0.124,0
2S1P 122mA discharge,18260,7.7,0.122,0
2S1P 122mA discharge,18261,7.7,0.122,0
2S1P 122mA discharge,18262,7.7,0.124,0
2S1P 122mA discharge,18263,7.7,0.122,0
2S1P 122mA discharge,18264,7.7,0.122,0
2S1P 122mA discharge,18265,7.7,0.122,0
2S1P 122mA discharge,18266,7.7,0.122,0
2S1P 122mA discharge,18267,7.7,0.12,0
2S1P 122mA discharge,18268,7.7,0.124,0
2S1P 122mA discharge,18269,7.7,0.122,0
2S1P 122mA discharge,18270,7.7,0.122,0
2S1P 122mA discharge,18271,7.7,0.122,0
2S1P 122mA discharge,18272,7.7,0.12,0
2S1P 122mA discharge,18273,7.7,0.122,0
2S1P 122mA discharge,18274,7.7,0.124,0
2S1P 122mA discharge,18275,7.7,0.122,0
2S1P 122mA discharge,18276,7.7,0.122,0
2S1P 122mA discharge,18277,7.7,0.122,0
2S1P 122mA discharge,18278,7.7,0.124,0
2S1P 122mA discharge,18279,7.7,0.122,0
2S1P 122mA discharge,18280,7.7,0.122,0
2S1P 122mA discharge,18281,7.7,0.122,0
2S1P 122mA discharge,18282,7.7,0.12,0
2S1P 122mA discharge,18283,7.7,0.12,0
2S1P 122mA discharge,18284,7.7,0.122,0
2S1P 122mA discharge,18285,7.7,0.122,0
2S1P 122mA discharge,18286,7.7,0.122,0
2S1P 122mA discharge,18287,7.7,0.12,0
2S1P 122mA discharge,18288,7.7,0.124,0
2S1P 122mA discharge,18289,7.7,0.124,0
2S1P 122mA discharge,18290,7.7,0.122,0
2S1P 122mA discharge,18291,7.7,0.122,0
2S1P 122mA discharge,18292,7.7,0.122,0
2S1P 122mA discharge,18293,7.7,0.122,0
2S1P 122mA discharge,18294,7.7,0.122,0
2S1P 122mA discharge,18295,7.7,0.122,0
2S1P 122mA discharge,18296,7.7,0.122,0
2S1P 122mA discharge,18297,7.7,0.122,0
2S1P 122mA discharge,18298,7.7,0.12,0
2S1P 122mA discharge,18299,7.7,0.122,0
2S1P 122mA discharge,18300,7.7,0.122,0
2S1P 122mA discharge,18301,7.7,0.122,0
2S1P 122mA discharge,18302,7.7,0.12,0
2S1P 122mA discharge,18303,7.7,0.124,0
2S1P 122mA discharge,18304,7.7,0.122,0
2S1P 122mA discharge,18305,7.7,0.122,0
2S1P 122mA discharge,18306,7.7,0.122,0
2S1P 122mA discharge,18307,7.7,0.124,0
2S1P 122mA discharge,18308,7.7,0.122,0
2S1P 122mA discharge,18309,7.7,0.122,0
2S1P 122mA discharge,18310,7.7,0.122,0
2S1P 122mA discharge,18311,7.7,0.122,0
2S1P 122mA discharge,18312,7.7,0.124,0
2S1P 122mA discharge,18313,7.7,0.12,0
2S1P 122mA discharge,18314,7.7,0.122,0
2S1P 122mA discharge,18315,7.7,0.122,0
2S1P 122mA discharge,18316,7.7,0.122,0
2S1P 122mA discharge,18317,7.7,0.12,0
2S1P 122mA discharge,18318,7.7,0.124,0
2S1P 122mA discharge,18319,7.7,0.122,0
2S1P 122mA discharge,18320,7.7,0.122,0
2S1P 122mA discharge,18321,7.7,0.122,0
2S1P 122mA discharge,18322,7.7,0.122,0
2S1P 122mA discharge,18323,7.7,0.122,0
2S1P 122mA discharge,18324,7.7,0.122,0
2S1P 122mA discharge,18325,7.7,0.122,0
2S1P 122mA discharge,18326,7.7,0.122,0
2S1P 122mA discharge,18327,7.7,0.124,0
2S1P 122mA discharge,18328,7.7,0.12,0
2S1P 122mA discharge,18329,7.7,0.122,0
2S1P 122mA discharge,18330,7.7,0.122,0
2S1P 122mA discharge,18331,7.7,0.122,0
2S1P 122mA discharge,18332,7.7,0.12,0
2S1P 122mA discharge,18333,7.7,0.122,0
2S1P 122mA discharge,18334,7.7,0.122,0
2S1P 122mA discharge,18335,7.7,0.122,0
2S1P 122mA discharge,18336,7.7,0.122,0
2S1P 122mA discharge,18337,7.7,0.124,0
2S1P 122mA discharge,18338,7.7,0.12,0
2S1P 122mA discharge,18339,7.7,0.122,0
2S1P 122mA discharge,18340,7.7,0.122,0
2S1P 122mA discharge,18341,7.7,0.122,0
2S1P 122mA discharge,18342,7.7,0.122,0
2S1P 122mA discharge,18343,7.7,0.122,0
2S1P 122mA discharge,18344,7.7,0.12,0
2S1P 122mA discharge,18345,7.7,0.122,0
2S1P 122mA discharge,18346,7.7,0.122,0
2S1P 122mA discharge,18347,7.7,0.122,0
2S1P 122mA discharge,18348,7.7,0.122,0
2S1P 122mA discharge,18349,7.7,0.12,0
2S1P 122mA discharge,18350,7.7,0.122,0
2S1P 122mA discharge,18351,7.7,0.122,0
2S1P 122mA discharge,18352,7.7,0.122,0
2S1P 122mA discharge,18353,7.7,0.124,0
2S1P 122mA discharge,18354,7.7,0.12,0
2S1P 122mA discharge,18355,7.7,0.122,0
2S1P 122mA discharge,18356,7.7,0.122,0
2S1P 122mA discharge,18357,7.7,0.122,0
2S1P 122mA discharge,18358,7.7,0.122,0
2S1P 122mA discharge,18359,7.7,0.12,0
2S1P 122mA discharge,18360,7.7,0.122,0
2S1P 122mA discharge,18361,7.7,0.122,0
2S1P 122mA discharge,18362,7.7,0.124,0
2S1P 122mA discharge,18363,7.7,0.122,0
2S1P 122mA discharge,18364,7.7,0.12,0
2S1P 122mA discharge,18365,7.7,0.122,0
2S1P 122mA discharge,18366,7.7,0.122,0
2S1P 122mA discharge,18367,7.7,0.124,0
2S1P 122mA discharge,18368,7.7,0.122,0
2S1P 122mA discharge,18369,7.7,0.12,0
2S1P 122mA discharge,18370,7.7,0.122,0
2S1P 122mA discharge,18371,7.7,0.122,0
2S1P 122mA discharge,18372,7.7,0.122,0
2S1P 122mA discharge,18373,7.7,0.122,0
2S1P 122mA discharge,18374,7.7,0.12,0
2S1P 122mA discharge,18375,7.7,0.122,0
2S1P 122mA discharge,18376,7.7,0.122,0
2S1P 122mA discharge,18377,7.7,0.122,0
2S1P 122mA discharge,18378,7.7,0.122,0
2S1P 122mA discharge,18379,7.7,0.12,0
2S1P 122mA discharge,18380,7.7,0.122,0
2S1P 122mA discharge,18381,7.7,0.124,0
2S1P 122mA discharge,18382,7.7,0.122,0
2S1P 122mA discharge,18383,7.7,0.122,0
2S1P 122mA discharge,18384,7.7,0.12,0
2S1P 122mA discharge,18385,7.7,0.124,0
2S1P 122mA discharge,18386,7.7,0.122,0
2S1P 122mA discharge,18387,7.7,0.122,0
2S1P 122mA discharge,18388,7.7,0.122,0
2S1P 122mA discharge,18389,7.7,0.12,0
2S1P 122mA discharge,18390,7.7,0.122,0
2S1P 122mA discharge,18391,7.7,0.122,0
2S1P 122mA discharge,18392,7.7,0.122,0
2S1P 122mA discharge,18393,7.7,0.122,0
2S1P 122mA discharge,18394,7.7,0.12,0
2S1P 122mA discharge,18395,7.7,0.122,0
2S1P 122mA discharge,18396,7.7,0.124,0
2S1P 122mA discharge,18397,7.7,0.122,0
2S1P 122mA discharge,18398,7.7,0.122,0
2S1P 122mA discharge,18399,7.7,0.12,0
2S1P 122mA discharge,18400,7.7,0.122,0
2S1P 122mA discharge,18401,7.7,0.122,0
2S1P 122mA discharge,18402,7.7,0.122,0
2S1P 122mA discharge,18403,7.7,0.122,0
2S1P 122mA discharge,18404,7.7,0.12,0
2S1P 122mA discharge,18405,7.7,0.122,0
2S1P 122mA discharge,18406,7.7,0.124,0
2S1P 122mA discharge,18407,7.7,0.122,0
2S1P 122mA discharge,18408,7.7,0.122,0
2S1P 122mA discharge,18409,7.7,0.12,0
2S1P 122mA discharge,18410,7.7,0.124,0
2S1P 122mA discharge,18411,7.7,0.124,0
2S1P 122mA discharge,18412,7.7,0.122,0
2S1P 122mA discharge,18413,7.7,0.122,0
2S1P 122mA discharge,18414,7.7,0.12,0
2S1P 122mA discharge,18415,7.7,0.122,0
2S1P 122mA discharge,18416,7.7,0.122,0
2S1P 122mA discharge,18417,7.7,0.122,0
2S1P 122mA discharge,18418,7.7,0.122,0
2S1P 122mA discharge,18419,7.7,0.12,0
2S1P 122mA discharge,18420,7.7,0.122,0
2S1P 122mA discharge,18421,7.7,0.122,0
2S1P 122mA discharge,18422,7.7,0.122,0
2S1P 122mA discharge,18423,7.7,0.122,0
2S1P 122mA discharge,18424,7.7,0.122,0
2S1P 122mA discharge,18425,7.7,0.124,0
2S1P 122mA discharge,18426,7.7,0.122,0
2S1P 122mA discharge,18427,7.7,0.122,0
2S1P 122mA discharge,18428,7.7,0.122,0
2S1P 122mA discharge,18429,7.7,0.124,0
2S1P 122mA discharge,18430,7.7,0.124,0
2S1P 122mA discharge,18431,7.7,0.12,0
2S1P 122mA discharge,18432,7.7,0.122,0
2S1P 122mA discharge,18433,7.7,0.122,0
2S1P 122mA discharge,18434,7.7,0.122,0
2S1P 122mA discharge,18435,7.7,0.12,0
2S1P 122mA discharge,18436,7.7,0.12,0
2S1P 122mA discharge,18437,7.7,0.122,0
2S1P 122mA discharge,18438,7.7,0.122,0
2S1P 122mA discharge,18439,7.7,0.122,0
2S1P 122mA discharge,18440,7.7,0.122,0
2S1P 122mA discharge,18441,7.7,0.124,0
2S1P 122mA discharge,18442,7.7,0.122,0
2S1P 122mA discharge,18443,7.7,0.122,0
2S1P 122mA discharge,18444,7.7,0.122,0
2S1P 122mA discharge,18445,7.7,0.124,0
2S1P 122mA discharge,18446,7.7,0.122,0
2S1P 122mA discharge,18447,7.7,0.122,0
2S1P 122mA discharge,18448,7.7,0.122,0
2S1P 122mA discharge,18449,7.7,0.122,0
2S1P 122mA discharge,18450,7.7,0.122,0
2S1P 122mA discharge,18451,7.7,0.12,0
2S1P 122mA discharge,18452,7.7,0.122,0
2S1P 122mA discharge,18453,7.7,0.122,0
2S1P 122mA discharge,18454,7.7,0.122,0
2S1P 122mA discharge,18455,7.7,0.12,0
2S1P 122mA discharge,18456,7.7,0.124,0
2S1P 122mA discharge,18457,7.7,0.122,0
2S1P 122mA discharge,18458,7.7,0.122,0
2S1P 122mA discharge,18459,7.7,0.122,0
2S1P 122mA discharge,18460,7.7,0.122,0
2S1P 122mA discharge,18461,7.7,0.122,0
2S1P 122mA discharge,18462,7.7,0.122,0
2S1P 122mA discharge,18463,7.7,0.122,0
2S1P 122mA discharge,18464,7.7,0.122,0
2S1P 122mA discharge,18465,7.7,0.122,0
2S1P 122mA discharge,18466,7.7,0.12,0
2S1P 122mA discharge,18467,7.7,0.122,0
2S1P 122mA discharge,18468,7.7,0.122,0
2S1P 122mA discharge,18469,7.7,0.122,0
2S1P 122mA discharge,18470,7.7,0.12,0
2S1P 122mA discharge,18471,7.7,0.124,0
2S1P 122mA discharge,18472,7.7,0.122,0
2S1P 122mA discharge,18473,7.7,0.122,0
2S1P 122mA discharge,18474,7.7,0.122,0
2S1P 122mA discharge,18475,7.7,0.124,0
2S1P 122mA discharge,18476,7.7,0.122,0
2S1P 122mA discharge,18477,7.7,0.122,0
2S1P 122mA discharge,18478,7.7,0.122,0
2S1P 122mA discharge,18479,7.7,0.122,0
2S1P 122mA discharge,18480,7.7,0.122,0
2S1P 122mA discharge,18481,7.7,0.12,0
2S1P 122mA discharge,18482,7.7,0.122,0
2S1P 122mA discharge,18483,7.7,0.122,0
2S1P 122mA discharge,18484,7.7,0.122,0
2S1P 122mA discharge,18485,7.7,0.122,0
2S1P 122mA discharge,18486,7.7,0.12,0
2S1P 122mA discharge,18487,7.7,0.122,0
2S1P 122mA discharge,18488,7.7,0.122,0
2S1P 122mA discharge,18489,7.7,0.122,0
2S1P 122mA discharge,18490,7.7,0.124,0
2S1P 122mA discharge,18491,7.7,0.12,0
2S1P 122mA discharge,18492,7.7,0.122,0
2S1P 122mA discharge,18493,7.7,0.122,0
2S1P 122mA discharge,18494,7.7,0.124,0
2S1P 122mA discharge,18495,7.7,0.122,0
2S1P 122mA discharge,18496,7.7,0.12,0
2S1P 122mA discharge,18497,7.7,0.122,0
2S1P 122mA discharge,18498,7.7,0.122,0
2S1P 122mA discharge,18499,7.7,0.122,0
2S1P 122mA discharge,18500,7.7,0.122,0
2S1P 122mA discharge,18501,7.7,0.12,0
2S1P 122mA discharge,18502,7.7,0.122,0
2S1P 122mA discharge,18503,7.7,0.122,0
2S1P 122mA discharge,18504,7.7,0.124,0
2S1P 122mA discharge,18505,7.7,0.122,0
2S1P 122mA discharge,18506,7.7,0.12,0
2S1P 122mA discharge,18507,7.7,0.122,0
2S1P 122mA discharge,18508,7.7,0.122,0
2S1P 122mA discharge,18509,7.7,0.124,0
2S1P 122mA discharge,18510,7.7,0.122,0
2S1P 122mA discharge,18511,7.7,0.12,0
2S1P 122mA discharge,18512,7.7,0.122,0
2S1P 122mA discharge,18513,7.7,0.122,0
2S1P 122mA discharge,18514,7.7,0.122,0
2S1P 122mA discharge,18515,7.7,0.122,0
2S1P 122mA discharge,18516,7.7,0.122,0
2S1P 122mA discharge,18517,7.7,0.12,0
2S1P 122mA discharge,18518,7.7,0.124,0
2S1P 122mA discharge,18519,7.7,0.124,0
2S1P 122mA discharge,18520,7.7,0.122,0
2S1P 122mA discharge,18521,7.7,0.122,0
2S1P 122mA discharge,18522,7.7,0.12,0
2S1P 122mA discharge,18523,7.7,0.124,0
2S1P 122mA discharge,18524,7.7,0.122,0
2S1P 122mA discharge,18525,7.7,0.122,0
2S1P 122mA discharge,18526,7.7,0.122,0
2S1P 122mA discharge,18527,7.7,0.12,0
2S1P 122mA discharge,18528,7.7,0.122,0
2S1P 122mA discharge,18529,7.7,0.124,0
2S1P 122mA discharge,18530,7.7,0.122,0
2S1P 122mA discharge,18531,7.7,0.122,0
2S1P 122mA discharge,18532,7.7,0.122,0
2S1P 122mA discharge,18533,7.7,0.124,0
2S1P 122mA discharge,18534,7.7,0.122,0
2S1P 122mA discharge,18535,7.7,0.122,0
2S1P 122mA discharge,18536,7.7,0.122,0
2S1P 122mA discharge,18537,7.7,0.12,0
2S1P 122mA discharge,18538,7.7,0.12,0
2S1P 122mA discharge,18539,7.7,0.122,0
2S1P 122mA discharge,18540,7.7,0.122,0
2S1P 122mA discharge,18541,7.7,0.122,0
2S1P 122mA discharge,18542,7.7,0.12,0
2S1P 122mA discharge,18543,7.7,0.124,0
2S1P 122mA discharge,18544,7.7,0.122,0
2S1P 122mA discharge,18545,7.7,0.122,0
2S1P 122mA discharge,18546,7.7,0.122,0
2S1P 122mA discharge,18547,7.7,0.124,0
2S1P 122mA discharge,18548,7.7,0.12,0
2S1P 122mA discharge,18549,7.7,0.122,0
2S1P 122mA discharge,18550,7.7,0.122,0
2S1P 122mA discharge,18551,7.7,0.122,0
2S1P 122mA discharge,18552,7.7,0.122,0
2S1P 122mA discharge,18553,7.7,0.12,0
2S1P 122mA discharge,18554,7.7,0.122,0
2S1P 122mA discharge,18555,7.7,0.122,0
2S1P 122mA discharge,18556,7.7,0.122,0
2S1P 122mA discharge,18557,7.7,0.122,0
2S1P 122mA discharge,18558,7.7,0.122,0
2S1P 122mA discharge,18559,7.7,0.122,0
2S1P 122mA discharge,18560,7.7,0.122,0
2S1P 122mA discharge,18561,7.7,0.122,0
2S1P 122mA discharge,18562,7.7,0.124,0
2S1P 122mA discharge,18563,7.7,0.122,0
2S1P 122mA discharge,18564,7.7,0.122,0
2S1P 122mA discharge,18565,7.7,0.122,0
2S1P 122mA discharge,18566,7.7,0.122,0
2S1P 122mA discharge,18567,7.7,0.124,0
2S1P 122mA discharge,18568,7.7,0.12,0
2S1P 122mA discharge,18569,7.7,0.122,0
2S1P 122mA discharge,18570,7.7,0.122,0
2S1P 122mA discharge,18571,7.7,0.122,0
2S1P 122mA discharge,18572,7.7,0.12,0
2S1P 122mA discharge,18573,7.7,0.124,0
2S1P 122mA discharge,18574,7.7,0.122,0
2S1P 122mA discharge,18575,7.7,0.122,0
2S1P 122mA discharge,18576,7.7,0.122,0
2S1P 122mA discharge,18577,7.7,0.124,0
2S1P 122mA discharge,18578,7.7,0.12,0
2S1P 122mA discharge,18579,7.7,0.122,0
2S1P 122mA discharge,18580,7.7,0.122,0
2S1P 122mA discharge,18581,7.7,0.122,0
2S1P 122mA discharge,18582,7.7,0.122,0
2S1P 122mA discharge,18583,7.7,0.12,0
2S1P 122mA discharge,18584,7.7,0.122,0
2S1P 122mA discharge,18585,7.7,0.122,0
2S1P 122mA discharge,18586,7.7,0.122,0
2S1P 122mA discharge,18587,7.7,0.122,0
2S1P 122mA discharge,18588,7.7,0.12,0
2S1P 122mA discharge,18589,7.7,0.122,0
2S1P 122mA discharge,18590,7.7,0.122,0
2S1P 122mA discharge,18591,7.7,0.122,0
2S1P 122mA discharge,18592,7.7,0.124,0
2S1P 122mA discharge,18593,7.7,0.12,0
2S1P 122mA discharge,18594,7.7,0.122,0
2S1P 122mA discharge,18595,7.7,0.122,0
2S1P 122mA discharge,18596,7.7,0.122,0
2S1P 122mA discharge,18597,7.7,0.122,0
2S1P 122mA discharge,18598,7.7,0.12,0
2S1P 122mA discharge,18599,7.7,0.122,0
2S1P 122mA discharge,18600,7.7,0.122,0
2S1P 122mA discharge,18601,7.7,0.122,0
2S1P 122mA discharge,18602,7.7,0.122,0
2S1P 122mA discharge,18603,7.7,0.122,0
2S1P 122mA discharge,18604,7.7,0.12,0
2S1P 122mA discharge,18605,7.7,0.122,0
2S1P 122mA discharge,18606,7.7,0.122,0
2S1P 122mA discharge,18607,7.7,0.124,0
2S1P 122mA discharge,18608,7.7,0.122,0
2S1P 122mA discharge,18609,7.7,0.12,0
2S1P 122mA discharge,18610,7.7,0.122,0
2S1P 122mA discharge,18611,7.7,0.122,0
2S1P 122mA discharge,18612,7.7,0.122,0
2S1P 122mA discharge,18613,7.7,0.122,0
2S1P 122mA discharge,18614,7.7,0.12,0
2S1P 122mA discharge,18615,7.7,0.122,0
2S1P 122mA discharge,18616,7.7,0.122,0
2S1P 122mA discharge,18617,7.7,0.124,0
2S1P 122mA discharge,18618,7.7,0.122,0
2S1P 122mA discharge,18619,7.7,0.12,0
2S1P 122mA discharge,18620,7.7,0.122,0
2S1P 122mA discharge,18621,7.7,0.122,0
2S1P 122mA discharge,18622,7.7,0.124,0
2S1P 122mA discharge,18623,7.7,0.122,0
2S1P 122mA discharge,18624,7.7,0.12,0
2S1P 122mA discharge,18625,7.7,0.122,0
2S1P 122mA discharge,18626,7.7,0.124,0
2S1P 122mA discharge,18627,7.7,0.122,0
2S1P 122mA discharge,18628,7.7,0.122,0
2S1P 122mA discharge,18629,7.7,0.12,0
2S1P 122mA discharge,18630,7.7,0.122,0
2S1P 122mA discharge,18631,7.7,0.122,0
2S1P 122mA discharge,18632,7.7,0.122,0
2S1P 122mA discharge,18633,7.7,0.122,0
2S1P 122mA discharge,18634,7.7,0.12,0
2S1P 122mA discharge,18635,7.7,0.122,0
2S1P 122mA discharge,18636,7.7,0.122,0
2S1P 122mA discharge,18637,7.7,0.124,0
2S1P 122mA discharge,18638,7.7,0.124,0
2S1P 122mA discharge,18639,7.7,0.12,0
2S1P 122mA discharge,18640,7.7,0.122,0
2S1P 122mA discharge,18641,7.7,0.124,0
2S1P 122mA discharge,18642,7.7,0.122,0
2S1P 122mA discharge,18643,7.69,0.122,0
2S1P 122mA discharge,18644,7.7,0.12,0
2S1P 122mA discharge,18645,7.7,0.122,0
2S1P 122mA discharge,18646,7.7,0.122,0
2S1P 122mA discharge,18647,7.69,0.122,0
2S1P 122mA discharge,18648,7.7,0.122,0
2S1P 122mA discharge,18649,7.69,0.12,0
2S1P 122mA discharge,18650,7.7,0.122,0
2S1P 122mA discharge,18651,7.7,0.122,0
2S1P 122mA discharge,18652,7.7,0.122,0
2S1P 122mA discharge,18653,7.7,0.124,0
2S1P 122mA discharge,18654,7.7,0.12,0
2S1P 122mA discharge,18655,7.7,0.122,0
2S1P 122mA discharge,18656,7.7,0.124,0
2S1P 122mA discharge,18657,7.69,0.124,0
2S1P 122mA discharge,18658,7.69,0.122,0
2S1P 122mA discharge,18659,7.69,0.12,0
2S1P 122mA discharge,18660,7.69,0.122,0
2S1P 122mA discharge,18661,7.7,0.124,0
2S1P 122mA discharge,18662,7.7,0.122,0
2S1P 122mA discharge,18663,7.69,0.122,0
2S1P 122mA discharge,18664,7.7,0.12,0
2S1P 122mA discharge,18665,7.69,0.122,0
2S1P 122mA discharge,18666,7.69,0.122,0
2S1P 122mA discharge,18667,7.69,0.124,0
2S1P 122mA discharge,18668,7.69,0.122,0
2S1P 122mA discharge,18669,7.69,0.12,0
2S1P 122mA discharge,18670,7.69,0.122,0
2S1P 122mA discharge,18671,7.69,0.124,0
2S1P 122mA discharge,18672,7.69,0.122,0
2S1P 122mA discharge,18673,7.69,0.122,0
2S1P 122mA discharge,18674,7.7,0.12,0
2S1P 122mA discharge,18675,7.7,0.122,0
2S1P 122mA discharge,18676,7.7,0.124,0
2S1P 122mA discharge,18677,7.69,0.122,0
2S1P 122mA discharge,18678,7.69,0.122,0
2S1P 122mA discharge,18679,7.69,0.12,0
2S1P 122mA discharge,18680,7.69,0.122,0
2S1P 122mA discharge,18681,7.69,0.122,0
2S1P 122mA discharge,18682,7.69,0.124,0
2S1P 122mA discharge,18683,7.69,0.122,0
2S1P 122mA discharge,18684,7.69,0.12,0
2S1P 122mA discharge,18685,7.69,0.122,0
2S1P 122mA discharge,18686,7.69,0.124,0
2S1P 122mA discharge,18687,7.69,0.124,0
2S1P 122mA discharge,18688,7.69,0.122,0
2S1P 122mA discharge,18689,7.69,0.122,0
2S1P 122mA discharge,18690,7.69,0.12,0
2S1P 122mA discharge,18691,7.69,0.124,0
2S1P 122mA discharge,18692,7.69,0.122,0
2S1P 122mA discharge,18693,7.69,0.122,0
2S1P 122mA discharge,18694,7.7,0.122,0
2S1P 122mA discharge,18695,7.69,0.12,0
2S1P 122mA discharge,18696,7.69,0.122,0
2S1P 122mA discharge,18697,7.69,0.124,0
2S1P 122mA discharge,18698,7.69,0.122,0
2S1P 122mA discharge,18699,7.69,0.122,0
2S1P 122mA discharge,18700,7.69,0.12,0
2S1P 122mA discharge,18701,7.69,0.124,0
2S1P 122mA discharge,18702,7.69,0.122,0
2S1P 122mA discharge,18703,7.69,0.122,0
2S1P 122mA discharge,18704,7.69,0.122,0
2S1P 122mA discharge,18705,7.69,0.124,0
2S1P 122mA discharge,18706,7.69,0.12,0
2S1P 122mA discharge,18707,7.69,0.122,0
2S1P 122mA discharge,18708,7.69,0.122,0
2S1P 122mA discharge,18709,7.69,0.122,0
2S1P 122mA discharge,18710,7.69,0.12,0
2S1P 122mA discharge,18711,7.69,0.124,0
2S1P 122mA discharge,18712,7.69,0.122,0
2S1P 122mA discharge,18713,7.69,0.122,0
2S1P 122mA discharge,18714,7.69,0.122,0
2S1P 122mA discharge,18715,7.69,0.12,0
2S1P 122mA discharge,18716,7.69,0.124,0
2S1P 122mA discharge,18717,7.69,0.122,0
2S1P 122mA discharge,18718,7.69,0.122,0
2S1P 122mA discharge,18719,7.69,0.122,0
2S1P 122mA discharge,18720,7.69,0.124,0
2S1P 122mA discharge,18721,7.69,0.12,0
2S1P 122mA discharge,18722,7.69,0.122,0
2S1P 122mA discharge,18723,7.69,0.122,0
2S1P 122mA discharge,18724,7.69,0.122,0
2S1P 122mA discharge,18725,7.69,0.12,0
2S1P 122mA discharge,18726,7.69,0.124,0
2S1P 122mA discharge,18727,7.69,0.122,0
2S1P 122mA discharge,18728,7.69,0.122,0
2S1P 122mA discharge,18729,7.69,0.122,0
2S1P 122mA discharge,18730,7.69,0.124,0
2S1P 122mA discharge,18731,7.69,0.124,0
2S1P 122mA discharge,18732,7.69,0.122,0
2S1P 122mA discharge,18733,7.69,0.122,0
2S1P 122mA discharge,18734,7.69,0.122,0
2S1P 122mA discharge,18735,7.69,0.124,0
2S1P 122mA discharge,18736,7.69,0.12,0
2S1P 122mA discharge,18737,7.69,0.122,0
2S1P 122mA discharge,18738,7.69,0.122,0
2S1P 122mA discharge,18739,7.69,0.122,0
2S1P 122mA discharge,18740,7.69,0.12,0
2S1P 122mA discharge,18741,7.69,0.122,0
2S1P 122mA discharge,18742,7.69,0.122,0
2S1P 122mA discharge,18743,7.69,0.122,0
2S1P 122mA discharge,18744,7.69,0.122,0
2S1P 122mA discharge,18745,7.69,0.122,0
